Location,SKU,Product,Loc Name,Spoken Description,Starter Qty,State,lang_desc,Sequence,Verification
Bulk,123367,15.2OZ PL 1/12 DOL ORG 100%,6160,fifteen ounce dole orange,0,ENABLED,ENGLISH,6160,ALLOWCHECKDIGITS
Full,123367,15.2OZ PL 1/12 DOL ORG 100%,6160,fifteen ounce dole orange,0,ENABLED,ENGLISH,6160,ALLOWCHECKDIGITS
Bulk,169237,15.2OZ PL 1/12 DOL RR GRPFT 100,6140,fifteen ounce dole grape fruit,0,ENABLED,ENGLISH,6140,ALLOWCHECKDIGITS
Bulk,171111,15.2OZ PL 1/12 DOL TROP FP,6150,fifteen ounce dole tropical fruit punch,0,ENABLED,ENGLISH,6150,ALLOWCHECKDIGITS
Full,171111,15.2OZ PL 1/12 DOL TROP FP,6150,fifteen ounce dole tropical fruit punch,0,ENABLED,ENGLISH,6150,ALLOWCHECKDIGITS
Bulk,70191,15.2OZ PL 1/12 OS CRAN,6190,fifteen ounce ocean spray cranberry,0,ENABLED,ENGLISH,6190,ALLOWCHECKDIGITS
Full,70191,15.2OZ PL 1/12 OS CRAN,6190,fifteen ounce ocean spray cranberry,0,ENABLED,ENGLISH,6190,ALLOWCHECKDIGITS
Bulk,70193,15.2OZ PL 1/12 OS CRAN GRP,6180,fifteen ounce ocean spray cran grape,0,ENABLED,ENGLISH,6180,ALLOWCHECKDIGITS
Full,70193,15.2OZ PL 1/12 OS CRAN GRP,6180,fifteen ounce ocean spray cran grape,0,ENABLED,ENGLISH,6180,ALLOWCHECKDIGITS
Bulk,300008,15.2OZ PL 1/12 PD FCP DOL ORG 10,6150,fifteen ounce dole orange,0,ENABLED,ENGLISH,6150,ALLOWCHECKDIGITS
Bulk,109056,15.2OZ PL 1/12 TROP RR GRFT,6140,fifteen ounce tropical ruby red grapefruit,0,ENABLED,ENGLISH,6140,ALLOWCHECKDIGITS
Chilled,129379,15.2OZ PL 1/8 NJ BLU MCHN,9020,naked blue machine,0,ENABLED,ENGLISH,170,ALLOWCHECKDIGITS
Chilled,129375,15.2OZ PL 1/8 NJ BRY BLST,9250,fifteen ounce naked juice berry blast,0,ENABLED,ENGLISH,430,ALLOWCHECKDIGITS
Chilled,129377,15.2OZ PL 1/8 NJ DBL BRY PRO,9045,fifteen point two ounce naked juice double berry protein,0,ENABLED,ENGLISH,200,ALLOWCHECKDIGITS
TransPick,129377,15.2OZ PL 1/8 NJ DBL BRY PRO,1,fifteen point two ounce naked juice double berry protein,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,129395,15.2OZ PL 1/8 NJ GRN MCHN,9040,naked juice green machine,0,ENABLED,ENGLISH,190,ALLOWCHECKDIGITS
TransPick,129395,15.2OZ PL 1/8 NJ GRN MCHN,1,naked juice green machine,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,129381,15.2OZ PL 1/8 NJ MGTY MGO,9030,naked mighty mango,0,ENABLED,ENGLISH,180,ALLOWCHECKDIGITS
TransPick,129381,15.2OZ PL 1/8 NJ MGTY MGO,1,naked mighty mango,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,169015,15.2OZ PL 1/8 NJ PN CLDA,9070,naked pina colada,0,ENABLED,ENGLISH,240,ALLOWCHECKDIGITS
TransPick,129398,15.2OZ PL 1/8 NJ PRTN ZNE,1,protein tropical,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,129380,15.2OZ PL 1/8 NJ RD MCHN,9050,fifteen ounce naked juice red machine,0,ENABLED,ENGLISH,210,ALLOWCHECKDIGITS
TransPick,129380,15.2OZ PL 1/8 NJ RD MCHN,1,fifteen ounce naked juice red machine,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Chilled,129372,15.2OZ PL 1/8 NJ STRW  BAN,9010,naked strawberry banana,0,ENABLED,ENGLISH,160,ALLOWCHECKDIGITS
TransPick,197517,15.2OZ PL 1/8 NKD JC SMT RNBW M,1,fifteen point two ounce naked rainbow,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,152202,15OZ CN 1/12 PD FCP STRBK DSEM,7010,fifteen ounce double shot energy mocha,0,ENABLED,ENGLISH,7010,ALLOWCHECKDIGITS
Bulk,320260,15OZ CN 1/12 STRBK DS ENR CRML,7050,fifteen ounce double shot energy caramel,0,ENABLED,ENGLISH,7020,ALLOWCHECKDIGITS
Full,320260,15OZ CN 1/12 STRBK DS ENR CRML,7050,fifteen ounce double shot energy caramel,0,ENABLED,ENGLISH,7020,ALLOWCHECKDIGITS
Bulk,106007,15OZ CN 1/12 STRBK DSE COF,7030,fifteen ounce double shot energy coffee,0,ENABLED,ENGLISH,7030,ALLOWCHECKDIGITS
Full,106007,15OZ CN 1/12 STRBK DSE COF,7180,fifteen ounce double shot energy coffee,0,ENABLED,ENGLISH,7220,ALLOWCHECKDIGITS
Bulk,106008,15OZ CN 1/12 STRBK DSE MCHA,7010,fifteen ounce double shot energy mocha,0,ENABLED,ENGLISH,7010,ALLOWCHECKDIGITS
Full,106008,15OZ CN 1/12 STRBK DSE MCHA,7010,fifteen ounce double shot energy mocha,0,ENABLED,ENGLISH,7010,ALLOWCHECKDIGITS
Bulk,106009,15OZ CN 1/12 STRBK DSE VAN,7000,fifteen ounce double shot energy vanilla,0,ENABLED,ENGLISH,7000,ALLOWCHECKDIGITS
Full,106009,15OZ CN 1/12 STRBK DSE VAN,7000,fifteen ounce double shot energy vanilla,0,ENABLED,ENGLISH,7000,ALLOWCHECKDIGITS
Bulk,132858,15OZ CN 1/12 STRBK DSE WT CH,7020,fifteen ounce double shot energy white chocolate,0,ENABLED,ENGLISH,7020,ALLOWCHECKDIGITS
Full,132858,15OZ CN 1/12 STRBK DSE WT CH,7020,fifteen ounce double shot energy white chocolate,0,ENABLED,ENGLISH,7020,ALLOWCHECKDIGITS
Full,169445,15OZ CN 1/12 STRBK TSE CRML,7050,fifteen ounce triple shot caramel,0,ENABLED,ENGLISH,7050,ALLOWCHECKDIGITS
Full,169443,15OZ CN 1/12 STRBK TSE MCH,7060,fifteen ounce triple shot mocha,0,ENABLED,ENGLISH,7060,ALLOWCHECKDIGITS
Full,169444,15OZ CN 1/12 STRBK TSE VAN,7030,fifteen ounce triple shot vanilla,0,ENABLED,ENGLISH,7030,ALLOWCHECKDIGITS
Bulk,324184,16.9OZ 12P144CPLT PPRL VP 12P144C,1,16.9OZ 12P144CPLT PPRL VP 12P144C,0,ENABLED,ENGLISH,99999,ALLOWCHECKDIGITS
Bulk,200205,16.9OZ PK12/1LPPL LIT PLF EXSWT,6020,sixteen nine twelve pack exrtra sweet tea,0,ENABLED,ENGLISH,6020,ALLOWCHECKDIGITS
Bulk,165838,16.9OZ PK12/1LPPL LIT PLF SNL,6000,sixteen nine twelve pack pure leaf sweet tea,0,ENABLED,ENGLISH,6000,ALLOWCHECKDIGITS
Bulk,165839,16.9OZ PK12/1LPPL LIT PLF UNSNL,6010,sixteen nine twelve pack unsweet pure leaf tea,0,ENABLED,ENGLISH,6010,ALLOWCHECKDIGITS
Bulk,82035,16.9OZ PK12/2 SCP DT MDEW,6320,sixteen point nine two packs diet mountain dew,0,ENABLED,ENGLISH,6320,ALLOWCHECKDIGITS
Bulk,166167,16.9OZ PK12/2 SCP DT PEPSI ORIG,6300,sixteen point nine two packs diet pepsi,0,ENABLED,ENGLISH,6300,ALLOWCHECKDIGITS
Bulk,82037,16.9OZ PK12/2 SCP MDEW,5310,sixteen point nine two packs mountain dew,12,ENABLED,ENGLISH,5310,ALLOWCHECKDIGITS
Full,82037,16.9OZ PK12/2 SCP MDEW,5010,sixteen point nine two packs mountain dew,0,ENABLED,ENGLISH,5310,ALLOWCHECKDIGITS
Bulk,82039,16.9OZ PK12/2 SCP PEPSI,5300,sixteen point nine two packs pepsi,12,ENABLED,ENGLISH,5300,ALLOWCHECKDIGITS
Full,82039,16.9OZ PK12/2 SCP PEPSI,5300,sixteen point nine two packs pepsi,0,ENABLED,ENGLISH,5300,ALLOWCHECKDIGITS
Bulk,324005,16.9OZ PK12/2 SCP PEPSI WCHE,440,16.9OZ PK12/2 SCP PEPSI WCHE,0,ENABLED,ENGLISH,7500,ALLOWCHECKDIGITS
Bulk,321881,16.9OZ PK12/2 SCP PEPSI ZR SGR,6310,sixteen point nine two packs pepsi zero sugar,0,ENABLED,ENGLISH,6310,ALLOWCHECKDIGITS
Bulk,209501,16.9OZ PL 1/12 GA GFIT BLKB RSP,330,sixteen nine g fit black raspberry,0,ENABLED,ENGLISH,3291,ALLOWCHECKDIGITS
Full,209501,16.9OZ PL 1/12 GA GFIT BLKB RSP,1,sixteen nine g fit black raspberry,0,ENABLED,ENGLISH,3291,ALLOWCHECKDIGITS
Bulk,197782,16.9OZ PL 1/12 GAT BLT CLG AP PR,8400,sixteen point nine ounce gatorade bolt apple pear,0,ENABLED,ENGLISH,8090,ALLOWCHECKDIGITS
Bulk,323891,16.9OZ PL 1/12 GAT CL BLU,,sixteen ounce one twelve cool blue,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,323890,16.9OZ PL 1/12 GAT FP,,sixteen ounce one twelve gatorade fruit punh,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,199281,16.9OZ PL 1/12 GAT G ZR PRT CLBL,20,sixteen point nine ounce gatorade protein cool blue,0,ENABLED,ENGLISH,7410,ALLOWCHECKDIGITS
Bulk,199280,16.9OZ PL 1/12 GAT G ZR PRT FP,20,sixteen point nine ounce gatorade zero protein fruit punch,0,ENABLED,ENGLISH,7405,ALLOWCHECKDIGITS
Bulk,206107,16.9OZ PL 1/12 GAT GFIT CIT BRY,340,sixteen nine g fit citrus berry,0,ENABLED,ENGLISH,3294,ALLOWCHECKDIGITS
Full,206107,16.9OZ PL 1/12 GAT GFIT CIT BRY,1,sixteen nine g fit citrus berry,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,209500,16.9OZ PL 1/12 GAT GFIT PSFT CTR,340,sixteen nine g fit passion fruit citrus,0,ENABLED,ENGLISH,3292,ALLOWCHECKDIGITS
Bulk,206111,16.9OZ PL 1/12 GAT GFIT TRP MGO,350,sixteen nine g fit tropical mango,0,ENABLED,ENGLISH,3295,ALLOWCHECKDIGITS
Full,206111,16.9OZ PL 1/12 GAT GFIT TRP MGO,1,sixteen nine g fit tropical mango,0,ENABLED,ENGLISH,3295,ALLOWCHECKDIGITS
Bulk,206110,16.9OZ PL 1/12 GAT GFIT WMLN STW,360,sixteen nine g fit watermelon strawberry,0,ENABLED,ENGLISH,3296,ALLOWCHECKDIGITS
Full,206110,16.9OZ PL 1/12 GAT GFIT WMLN STW,1,sixteen nine g fit watermelon strawberry,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,209227,16.9OZ PL 1/12 GAT GZR PRTN PNMG,1,sixteen point nine ounce twelve pack gatorade protein pnmg,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,323948,16.9OZ PL 1/12 GAT LL,,sixteen ounce one twelve gatorade lemon lime,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,323949,16.9OZ PL 1/12 GAT ZRO GLCR FRZ,,sixteen ounce one twelve gatorade glacier freeze,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,172492,16.9OZ PL 1/12 TW TWST BLU RAZ RSH,6110,sixteen nine twister blue raspberry,0,ENABLED,ENGLISH,6110,ALLOWCHECKDIGITS
Bulk,172493,16.9OZ PL 1/12 TW TWST CHE BRY BLST,6120,sixteen nine twister cherry berry blast,0,ENABLED,ENGLISH,6120,ALLOWCHECKDIGITS
Bulk,173937,16.9OZ PL 1/12 TW TWST STW KW,6090,sixteen nine twister strawberry kiwi,0,ENABLED,ENGLISH,6090,ALLOWCHECKDIGITS
Bulk,172491,16.9OZ PL 1/12 TW TWST TROP FRT FRY,6100,sixteen nine twister tropical fruit fury,0,ENABLED,ENGLISH,6100,ALLOWCHECKDIGITS
Bulk,322506,16.9OZ PL 1/12BUB BUBBRST PM,280,sixteen nine twelve pack bubbly peach mango,0,ENABLED,ENGLISH,2255,ALLOWCHECKDIGITS
Bulk,322507,16.9OZ PL 1/12BUB BUBLY BRST CHELMD,270,sixteen nine twelve pack bubbly cherry lemonade,0,ENABLED,ENGLISH,2251,ALLOWCHECKDIGITS
Bulk,322513,16.9OZ PL 1/12BUB BUBLY BRST PNPTNG,300,sixteen nine twelve pack bubbly pineapple tangerine,0,ENABLED,ENGLISH,2257,ALLOWCHECKDIGITS
Bulk,322515,16.9OZ PL 1/12BUB BUBLY BRST TRPLBR,270,sixteen nine twelve pack bubbly triple berry,0,ENABLED,ENGLISH,2253,ALLOWCHECKDIGITS
Bulk,322512,16.9OZ PL 1/12BUB BUBLY BRST TRPPNC,290,sixteen nine twelve pack bubbly tropical punch,0,ENABLED,ENGLISH,2256,ALLOWCHECKDIGITS
Bulk,322508,16.9OZ PL 1/12BUB BUBLY BRST WTMLME,270,sixteen nine twelve pack bubbly watermelon lime,0,ENABLED,ENGLISH,2252,ALLOWCHECKDIGITS
Bulk,300015,16.9OZ PL 1/12BUB PD FCP BUBBRST PM,280,sixteen nine twelve pack bubbly peach mango,99,ENABLED,ENGLISH,2254,ALLOWCHECKDIGITS
Bulk,194306,16.9OZ PL 1/24 PRPL BLKCH MFG-C,1,sixteen nine propel black cherry,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,194340,16.9OZ PL 1/24 PRPL PCH MFG-C,1,sixteen nine propel peach,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,120376,16.9OZ PL 1/24 PRPL STW KW,8400,sixteen nine propel kiwi strawberry,0,ENABLED,ENGLISH,8120,ALLOWCHECKDIGITS
Bulk,169089,16.9OZ PL 6/2 LIT PLF EXSWT,6110,sixteen nine two packs extra sweet pure leaf tea,0,ENABLED,ENGLISH,6110,ALLOWCHECKDIGITS
Bulk,199448,16.9OZ PL 6/2 LIT PLF GT,6030,sixteen nine two packs green tea pure leaf,0,ENABLED,ENGLISH,6030,ALLOWCHECKDIGITS
Bulk,169096,16.9OZ PL 6/2 LIT PLF RAZ,6100,sixteen nine two packs raspberry pure leaf tea,0,ENABLED,ENGLISH,6100,ALLOWCHECKDIGITS
Bulk,169094,16.9OZ PL 6/2 LPT PF UNSW BT,6130,sixteen nine two packs unsweet black pure leaf tea,0,ENABLED,ENGLISH,6130,ALLOWCHECKDIGITS
Bulk,169092,16.9OZ PL 6/2 LPT PLF  PEACH,1,sixteen nine two packs peach pure leaf tea,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,323004,16.9OZ PL 6/2 LPT PLF BLKBRY,7290,sixteen nine pure leaf blackberry,0,ENABLED,ENGLISH,7610,ALLOWCHECKDIGITS
Bulk,169107,16.9OZ PL 6/2 LPT PLF SNL,6120,sixteen nine two packs sweet no lemon pure leaf tea,0,ENABLED,ENGLISH,6190,ALLOWCHECKDIGITS
Bulk,169097,16.9OZ PL 6/2 LPT PLF SWL,6140,sixteen nine two packs sweet tea with lemon pure leaf,0,ENABLED,ENGLISH,6090,ALLOWCHECKDIGITS
Bulk,323012,16.9OZ PL 6/2 LPT PLF ZS SWT,7300,sixteen nine pure leaf zero sweet tea,0,ENABLED,ENGLISH,7620,ALLOWCHECKDIGITS
Bulk,121349,16.9OZ PL PK 6/4S BRSK SWL,2150,sixteen nine six pack brisk,0,ENABLED,ENGLISH,2150,ALLOWCHECKDIGITS
Full,121349,16.9OZ PL PK 6/4S BRSK SWL,2150,sixteen nine six pack brisk,0,ENABLED,ENGLISH,2150,ALLOWCHECKDIGITS
Bulk,133205,16.9OZ PL PK 6/4S CRSH ORG,2130,sixteen nine six four crush orange,0,ENABLED,ENGLISH,2130,ALLOWCHECKDIGITS
Full,133205,16.9OZ PL PK 6/4S CRSH ORG,2130,sixteen nine six four crush orange,0,ENABLED,ENGLISH,1230,ALLOWCHECKDIGITS
Bulk,149525,16.9OZ PL PK 6/4S CRSH PCH,2140,sixteen nine six pack crush peach,0,ENABLED,ENGLISH,2140,ALLOWCHECKDIGITS
Bulk,149526,16.9OZ PL PK 6/4S CRSH STW,2120,sixteen nine six four crush strawberry,0,ENABLED,ENGLISH,2120,ALLOWCHECKDIGITS
Bulk,88717,16.9OZ PL PK 6/4S DT MDEW,2080,sixteen nine six four diet mountain dew,0,ENABLED,ENGLISH,2080,ALLOWCHECKDIGITS
Bulk,166171,16.9OZ PL PK 6/4S DT PEPSI ORIG,2110,sixteen nine six four diet pepsi,0,ENABLED,ENGLISH,2110,ALLOWCHECKDIGITS
Bulk,87668,16.9OZ PL PK 6/4S MDEW,2100,sixteen nine six four  mountain dew,0,ENABLED,ENGLISH,2100,ALLOWCHECKDIGITS
Full,87668,16.9OZ PL PK 6/4S MDEW,2100,sixteen nine six four  mountain dew,0,ENABLED,ENGLISH,1210,ALLOWCHECKDIGITS
Bulk,165956,16.9OZ PL PK 6/4S MDEW BJA BLST,2200,sixteen nine six four mountain dew baja blast,0,ENABLED,ENGLISH,2200,ALLOWCHECKDIGITS
Full,165956,16.9OZ PL PK 6/4S MDEW BJA BLST,2200,sixteen nine six four mountain dew baja blast,0,ENABLED,ENGLISH,2200,ALLOWCHECKDIGITS
Bulk,193622,16.9OZ PL PK 6/4S MDEW BJA BLST ZR,1,sixteen nine six pack  baja blast zero,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Full,142417,16.9OZ PL PK 6/4S MDEW CD RD,,sixteen point nine ounce six pack code red,0,ENABLED,ENGLISH,250,ALLOWCHECKDIGITS
Bulk,193651,16.9OZ PL PK 6/4S MDEW FRST BTE,2190,sixteen nine six pack frost bite,0,ENABLED,ENGLISH,2190,ALLOWCHECKDIGITS
Full,193651,16.9OZ PL PK 6/4S MDEW FRST BTE,2190,sixteen nine six pack frost bite,0,ENABLED,ENGLISH,2190,ALLOWCHECKDIGITS
Bulk,199466,16.9OZ PL PK 6/4S MDEW MAUI BRST,320,sixteen nine six pack maui burst,0,ENABLED,ENGLISH,2261,ALLOWCHECKDIGITS
Bulk,197723,16.9OZ PL PK 6/4S MDEW MJR MLN,2170,sixteen nine six pack major melon,0,ENABLED,ENGLISH,2170,ALLOWCHECKDIGITS
Bulk,192475,16.9OZ PL PK 6/4S MDEW ZRO,2070,sixteen nine six four mountain dew zero,0,ENABLED,ENGLISH,2070,ALLOWCHECKDIGITS
Bulk,87672,16.9OZ PL PK 6/4S PEPSI,2090,sixteen nine six four pepsi,0,ENABLED,ENGLISH,2090,ALLOWCHECKDIGITS
Full,87672,16.9OZ PL PK 6/4S PEPSI,2080,sixteen nine six four pepsi,0,ENABLED,ENGLISH,2090,ALLOWCHECKDIGITS
Bulk,197954,16.9OZ PL PK 6/4S PEPSI MGO,1,sixteen nine six pack pepsi mango,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Full,197954,16.9OZ PL PK 6/4S PEPSI MGO,1,sixteen nine six pack pepsi mango,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,143890,16.9OZ PL PK 6/4S PEPSI WILD CHE,2160,sixteen nine six pack wild cherry pepsi,0,ENABLED,ENGLISH,2160,ALLOWCHECKDIGITS
Full,143890,16.9OZ PL PK 6/4S PEPSI WILD CHE,2160,sixteen nine six pack wild cherry pepsi,0,ENABLED,ENGLISH,1240,ALLOWCHECKDIGITS
Bulk,121347,16.9OZ PL PK 6/4S PEPSI ZR SGR,2180,sixteen nine six four pepsi zero,0,ENABLED,ENGLISH,2180,ALLOWCHECKDIGITS
Bulk,121348,16.9OZ PL PK 6/4S SCHW G ALE,2260,sixteen nine six pack ginger ale,0,ENABLED,ENGLISH,2262,ALLOWCHECKDIGITS
Bulk,209833,16.9OZ PL PK 6/4S STRRY,2210,sixteen nine six pack starry,0,ENABLED,ENGLISH,2210,ALLOWCHECKDIGITS
Bulk,321254,16.9OZ PL PK 6/4S STRRY ZR SGR,1,sixteen nine six pack starry zero sugar,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Full,321254,16.9OZ PL PK 6/4S STRRY ZR SGR,,sixteen nine six pack starry zero sugar,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,96850,16.9OZ PL PK12/2 DT LPT GT BRY,4050,sixteen nine twelve two lipton diet green tea berry,0,ENABLED,ENGLISH,4050,ALLOWCHECKDIGITS
Full,96850,16.9OZ PL PK12/2 DT LPT GT BRY,4050,sixteen nine twelve two lipton diet green tea berry,0,ENABLED,ENGLISH,4050,ALLOWCHECKDIGITS
Bulk,92374,16.9OZ PL PK12/2 DT LPT GT CIT,4120,sixteen nine twelve two lipton diet green tea with citrus,0,ENABLED,ENGLISH,4120,ALLOWCHECKDIGITS
Full,92374,16.9OZ PL PK12/2 DT LPT GT CIT,4120,sixteen nine twelve two lipton diet green tea with citrus,0,ENABLED,ENGLISH,4120,ALLOWCHECKDIGITS
Layer,92374,16.9OZ PL PK12/2 DT LPT GT CIT,110,sixteen nine twelve two lipton diet green tea with citrus,6,ENABLED,ENGLISH,4120,ALLOWCHECKDIGITS
Bulk,202899,16.9OZ PL PK12/2 DT LPT IT GA PCH,4090,sixteen nine twelve two lipton diet gorgia peach,0,ENABLED,ENGLISH,4090,ALLOWCHECKDIGITS
Bulk,96849,16.9OZ PL PK12/2 DT LPT IT PCH,4090,sixteen nine lipton diet peach,0,ENABLED,ENGLISH,4090,ALLOWCHECKDIGITS
Full,96849,16.9OZ PL PK12/2 DT LPT IT PCH,4090,sixteen nine lipton diet peach,0,ENABLED,ENGLISH,4090,ALLOWCHECKDIGITS
Bulk,206683,16.9OZ PL PK12/2 DTLPT IMS GT PNMG,4100,sixteen nine twelve two lipton diet pineapple mango,6,ENABLED,ENGLISH,4100,ALLOWCHECKDIGITS
Bulk,194190,16.9OZ PL PK12/2 LIT GA PCH,4160,sixteen nine twelve two lipton georgia peach tea,0,ENABLED,ENGLISH,4160,ALLOWCHECKDIGITS
Full,194190,16.9OZ PL PK12/2 LIT GA PCH,4160,sixteen nine twelve two lipton georgia peach tea,0,ENABLED,ENGLISH,4160,ALLOWCHECKDIGITS
Layer,194190,16.9OZ PL PK12/2 LIT GA PCH,4160,sixteen nine twelve two lipton georgia peach tea,0,ENABLED,ENGLISH,4160,ALLOWCHECKDIGITS
Bulk,92376,16.9OZ PL PK12/2 LIT GT CIT,4030,sixteen nine twelve two lipton green tea with citrus,0,ENABLED,ENGLISH,4030,ALLOWCHECKDIGITS
Full,92376,16.9OZ PL PK12/2 LIT GT CIT,4030,sixteen nine twelve two lipton green tea with citrus,0,ENABLED,ENGLISH,4030,ALLOWCHECKDIGITS
Layer,92376,16.9OZ PL PK12/2 LIT GT CIT,4030,sixteen nine twelve two lipton green tea with citrus,0,ENABLED,ENGLISH,4030,ALLOWCHECKDIGITS
Bulk,125434,16.9OZ PL PK12/2 LIT LMND,4140,sixteen nine twelve two lipton half and half,0,ENABLED,ENGLISH,4140,ALLOWCHECKDIGITS
Full,125434,16.9OZ PL PK12/2 LIT LMND,4140,sixteen nine twelve two lipton half and half,0,ENABLED,ENGLISH,4140,ALLOWCHECKDIGITS
Full,96848,16.9OZ PL PK12/2 LIT PCH,,sixteen point nine ounce twelve pack lipton peach,0,ENABLED,ENGLISH,3580,ALLOWCHECKDIGITS
Bulk,102081,16.9OZ PL PK12/2 LIT WHT RAZ,4020,sixteen nine lipton white raz,0,ENABLED,ENGLISH,4020,ALLOWCHECKDIGITS
Bulk,92378,16.9OZ PL PK12/2 LIT WL,4060,sixteen nine lipton tea with lemon,6,ENABLED,ENGLISH,4060,ALLOWCHECKDIGITS
Full,92378,16.9OZ PL PK12/2 LIT WL,4060,sixteen nine lipton tea with lemon,0,ENABLED,ENGLISH,4060,ALLOWCHECKDIGITS
Bulk,172393,16.9OZ PL PK12/2 LPT GT WHT PCH,1,sixteen point nine lipton green tea white peach,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,172390,16.9OZ PL PK12/2 LPT GT WTRMLN,1,sixteen nine twelve two lipton green tea watermelon,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Full,172390,16.9OZ PL PK12/2 LPT GT WTRMLN,1,sixteen nine twelve two lipton green tea watermelon,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,206682,16.9OZ PL PK12/2 LPT IMS GT PNPMGO,4080,sixteen nine lipton pineapple mango,0,ENABLED,ENGLISH,4080,ALLOWCHECKDIGITS
Bulk,160653,16.9OZ PL PK12/2 LPT IT SWT,5580,sixteen point nine two twelve pack lipton sweet tea,0,ENABLED,ENGLISH,5580,ALLOWCHECKDIGITS
Bulk,170567,16.9OZ PL PK12/2 LPT STH SWT IT,4070,sixteen nine lipton southern sweet tea,0,ENABLED,ENGLISH,4070,ALLOWCHECKDIGITS
Full,170567,16.9OZ PL PK12/2 LPT STH SWT IT,4070,sixteen nine lipton southern sweet tea,0,ENABLED,ENGLISH,4070,ALLOWCHECKDIGITS
Bulk,209834,16.9OZ PL PK6/4SW STRRY RSW,1,16.9OZ PL PK6/4SW STRRY RSW,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,128021,16.9OZ PLPK12/1 PRPL BRY,4390,sixteen nine propel zero berry,0,ENABLED,ENGLISH,4390,ALLOWCHECKDIGITS
Bulk,324770,16.9OZ PLPK12/1 PRPL BRY DRPONLY,1,sixteen nine propel grape twleve one,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,128023,16.9OZ PLPK12/1 PRPL GRP,4370,sixteen nine propel zero grape,0,ENABLED,ENGLISH,4370,ALLOWCHECKDIGITS
Bulk,324771,16.9OZ PLPK12/1 PRPL GRP DRPONLY,1,sisteen nine twelve one propel grape,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,203770,16.9OZ PLPK12/1 PRPL IMS LB/OR/PP,1,16.9 ounce 12 pack propel variety lemon blackberry orange raspberry pineapple peach,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,197176,16.9OZ PLPK12/1 PRPL IMS LMN BKBR,4440,sixteen nine propel immune lemon black berry,0,ENABLED,ENGLISH,4440,ALLOWCHECKDIGITS
Bulk,197173,16.9OZ PLPK12/1 PRPL IMS ORG RSP,4380,sixteen nine propel immune orange raspberry,0,ENABLED,ENGLISH,4380,ALLOWCHECKDIGITS
Bulk,203521,16.9OZ PLPK12/1 PRPL IMS PNP PCH,1,16.9 PLPPK,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,128025,16.9OZ PLPK12/1 PRPL KW STW,4410,sixteen nine propel kiwi strawberry,0,ENABLED,ENGLISH,4410,ALLOWCHECKDIGITS
Bulk,324769,16.9OZ PLPK12/1 PRPL KWST DRPONLY,1,sixteen nine twelve two kiwi strawberry,0,ENABLED,ENGLISH,1,ALLOWCHECKDIGITS
Bulk,160702,16.9OZ PLPK12/1 PRPL WTRMLN,4420,sixteen nine propel watermelon,0,ENABLED,ENGLISH,4420,ALLOWCHECKDIGITS
Bulk,168028,16.9OZ PLPK12/1 PRPL ZRO MGO,8400,sixteen nine propel zero mango,0,ENABLED,ENGLISH,8080,ALLOWCHECKDIGITS
Bulk,155786,16.9OZ PLPK12/1 V2 PRPL BLKCH,4430,sixteen nine propel black cherry,0,ENABLED,ENGLISH,4430,ALLOWCHECKDIGITS
Bulk,169367,16.9OZ PLPK18/1 PLF UNSNL BT,0,16.9OZ PLPK18/1 PLF UNSNL BT,0,ENABLED,ENGLISH,99999,ALLOWCHECKDIGITS
